thread_name,thread_url
Stack MM,https://www.forexfactory.com/thread/893732-stack-mm
1 EA for Longs and 1 EA for Shorts,https://www.forexfactory.com/thread/1160299-1-ea-for-longs-and-1-ea-for
Is what you eat part of your trading plan?,https://www.forexfactory.com/thread/960465-is-what-you-eat-part-of-your-trading
Do you believe this market is random?,https://www.forexfactory.com/thread/455818-do-you-believe-this-market-is-random
Enter The Dragon - GBP/JPY,https://www.forexfactory.com/thread/75037-enter-the-dragon-gbpjpy
Breaking: Australian Parliament Passes Product Intervention,https://www.forexfactory.com/thread/906205-breaking-australian-parliament-passes-product-intervention
why the fourier transform is not suitable for  trading,https://www.forexfactory.com/thread/1163263-why-the-fourier-transform-is-not-suitable-for
Help with TP and SL ratio and how much,https://www.forexfactory.com/thread/1161652-help-with-tp-and-sl-ratio-and-how
Readthemarket (Ifmyante) - Is it legit stuff or not?,https://www.forexfactory.com/thread/1049039-readthemarket-ifmyante-is-it-legit-stuff-or
Dollar vs Disinflation,https://www.forexfactory.com/thread/552798-dollar-vs-disinflation
BoJ interest rate decision,https://www.forexfactory.com/thread/1162450-boj-interest-rate-decision
profits (LOL),https://www.forexfactory.com/thread/1161995-profits-lol
Trading the RBA interest rate decision today,https://www.forexfactory.com/thread/1160391-trading-the-rba-interest-rate-decision-today
High Probability Insight: Day-Trade Daily Momentum on M1/M5TF,https://www.forexfactory.com/thread/557483-high-probability-insight-day-trade-daily-momentum-on-m1m5tf
All in All - my experience,https://www.forexfactory.com/thread/1018689-all-in-all-my-experience
Price action trading with RENKO,https://www.forexfactory.com/thread/279397-price-action-trading-with-renko
What would you do if you were a profitable trader?,https://www.forexfactory.com/thread/1160197-what-would-you-do-if-you-were-a
My broker stopped me out of a trade,https://www.forexfactory.com/thread/1144050-my-broker-stopped-me-out-of-a-trade
Forex markets seems to have changed,https://www.forexfactory.com/thread/1113113-forex-markets-seems-to-have-changed
Statistical Data,https://www.forexfactory.com/thread/1160295-statistical-data
Position Sizing Partials,https://www.forexfactory.com/thread/1159450-position-sizing-partials
rsi divergence,https://www.forexfactory.com/thread/1159559-rsi-divergence
Your trading outlook on gold,https://www.forexfactory.com/thread/1159396-your-trading-outlook-on-gold
Trading using average rotation of swings (ARS)?,https://www.forexfactory.com/thread/1134501-trading-using-average-rotation-of-swings-ars
Divergence? What is really happening with buyers vs sellers?,https://www.forexfactory.com/thread/291784-divergence-what-is-really-happening-with-buyers-vs
"Anyone using Astrology, Numerology or Divination methods for Forex?",https://www.forexfactory.com/thread/9479-anyone-using-astrology-numerology-or-divination-methods-for
Rags to Riches,https://www.forexfactory.com/thread/435092-rags-to-riches
Forecast Forex using Numeric Cycles and Astrology Cycles,https://www.forexfactory.com/thread/477702-forecast-forex-using-numeric-cycles-and-astrology-cycles
Good Posts for learning,https://www.forexfactory.com/thread/1158385-good-posts-for-learning
Carbon,https://www.forexfactory.com/thread/1158290-carbon
New Indicator - Big Range Bar Indicator,https://www.forexfactory.com/thread/970780-new-indicator-big-range-bar-indicator
Trading using Percent Change,https://www.forexfactory.com/thread/264833-trading-using-percent-change
In One Sentence - How Do You Trade?,https://www.forexfactory.com/thread/994133-in-one-sentence-how-do-you-trade
The brutal truth of day trading,https://www.forexfactory.com/thread/1070434-the-brutal-truth-of-day-trading
the ellipses from hussin naiji's view,https://www.forexfactory.com/thread/148796-the-ellipses-from-hussin-naijis-view
Daytrading/Scalping in Crypto markets,https://www.forexfactory.com/thread/1083160-daytradingscalping-in-crypto-markets
Proprietary trading,https://www.forexfactory.com/thread/620103-proprietary-trading
Trading cross pairs,https://www.forexfactory.com/thread/1156515-trading-cross-pairs
What increased your probabilities as a trader?,https://www.forexfactory.com/thread/963193-what-increased-your-probabilities-as-a-trader
"Moving the stop loss, a cover-up of lack beliefs",https://www.forexfactory.com/thread/1155089-moving-the-stop-loss-a-cover-up-of-lack
How Long Will Your $1 Million Last in Retirement?,https://www.forexfactory.com/thread/1149964-how-long-will-your-1-million-last-in
Currency Strength for counter trading,https://www.forexfactory.com/thread/1132212-currency-strength-for-counter-trading
Going Through a Bad Stretch or Needs Refining?,https://www.forexfactory.com/thread/1155357-going-through-a-bad-stretch-or-needs-refining
Any Expert Advisors programmed for Vegas stategies?,https://www.forexfactory.com/thread/8169-any-expert-advisors-programmed-for-vegas-stategies
Where are we heading with the economy and currencies?,https://www.forexfactory.com/thread/1155453-where-are-we-heading-with-the-economy-and
Tips for directional bias during Asian Session?,https://www.forexfactory.com/thread/1155726-tips-for-directional-bias-during-asian-session
Why is the Asian session such low volume?,https://www.forexfactory.com/thread/245163-why-is-the-asian-session-such-low-volume
Volume Leads Price - VSA and Wyckoff,https://www.forexfactory.com/thread/916096-volume-leads-price-vsa-and-wyckoff
AUDJPY,https://www.forexfactory.com/thread/1022948-audjpy
negative balance protection,https://www.forexfactory.com/thread/4303-negative-balance-protection
What is your best chop indicator to keep you out of choppy markets?,https://www.forexfactory.com/thread/395427-what-is-your-best-chop-indicator-to-keep
Anybody Trading the Weekly or Monthly Timeframe?,https://www.forexfactory.com/thread/664233-anybody-trading-the-weekly-or-monthly-timeframe
Bank of England rate hike today,https://www.forexfactory.com/thread/1154732-bank-of-england-rate-hike-today
Federal Rate of Funds,https://www.forexfactory.com/thread/1154481-federal-rate-of-funds
"Have I found something useful, or is this time wasting?",https://www.forexfactory.com/thread/1136829-have-i-found-something-useful-or-is-this
Does a day trader need fundamental analysis to succeed?,https://www.forexfactory.com/thread/1139413-does-a-day-trader-need-fundamental-analysis-to
A Bitcoiner now owns Twitter,https://www.forexfactory.com/thread/1152724-a-bitcoiner-now-owns-twitter
Forex Taxes,https://www.forexfactory.com/thread/1837-forex-taxes
Can You add an MT5 account to your trade Explorer,https://www.forexfactory.com/thread/805666-can-you-add-an-mt5-account-to-your
Another inside bar thread,https://www.forexfactory.com/thread/727639-another-inside-bar-thread
76.4% VS 78.6% Fibonacci Levels...Which is it?,https://www.forexfactory.com/thread/58778-764-vs-786-fibonacci-levelswhich-is-it
Post a profitable strategy,https://www.forexfactory.com/thread/1147729-post-a-profitable-strategy
Emotions and Mindfulness: what is your approach?,https://www.forexfactory.com/thread/1148028-emotions-and-mindfulness-what-is-your-approach
Who's Got the Best Chart Colour Scheme,https://www.forexfactory.com/thread/266224-whos-got-the-best-chart-colour-scheme
Forex trading is illegal in India?,https://www.forexfactory.com/thread/494424-forex-trading-is-illegal-in-india
Putin's attack on Ukraine affects  currency & commodities,https://www.forexfactory.com/thread/1151187-putins-attack-on-ukraine-affects-currency
"In 2021, day trading in Germany will be dead",https://www.forexfactory.com/thread/975445-in-2021-day-trading-in-germany-will-be
Are funding talent prop firms legitimate,https://www.forexfactory.com/thread/1067148-are-funding-talent-prop-firms-legitimate
"Exotics (USD/TRY, USD/ZAR, USD/MXN, and others)",https://www.forexfactory.com/thread/802824-exotics-usdtry-usdzar-usdmxn-and-others
Is forex education misleading or everyone is stupid?,https://www.forexfactory.com/thread/1131559-is-forex-education-misleading-or-everyone-is-stupid
Should I fade myself?  ROFL,https://www.forexfactory.com/thread/1149784-should-i-fade-myself-rofl
95% of the time Price will close above or below the open price,https://www.forexfactory.com/thread/598261-95-of-the-time-price-will-close-above
The Good the Bad and the Ugly Stochastic,https://www.forexfactory.com/thread/1072114-the-good-the-bad-and-the-ugly-stochastic
Reprogram your mind for success - Accountability partner(s),https://www.forexfactory.com/thread/1109480-reprogram-your-mind-for-success-accountability-partners
Why do trendlines appear in different places on different timeframes?,https://www.forexfactory.com/thread/198136-why-do-trendlines-appear-in-different-places-on
How to calculate average price for open orders,https://www.forexfactory.com/thread/502181-how-to-calculate-average-price-for-open-orders
Future Points,https://www.forexfactory.com/thread/1148169-future-points
Where do I get Swap Spread Charts?,https://www.forexfactory.com/thread/292907-where-do-i-get-swap-spread-charts
Trading platform - what to choose?,https://www.forexfactory.com/thread/1144485-trading-platform-what-to-choose
Magic Candlestick/Price Action (Sihirli Mum Çubuklar),https://www.forexfactory.com/thread/873913-magic-candlestickprice-action-sihirli-mum-cubuklar
What's Your Opinion on EAs and How to Approach Them!,https://www.forexfactory.com/thread/1080634-whats-your-opinion-on-eas-and-how-to
If you could go back - one Forex thing you'd tell youself?,https://www.forexfactory.com/thread/798241-if-you-could-go-back-one-forex
Only 75% of retail traders lose?,https://www.forexfactory.com/thread/1139823-only-75-of-retail-traders-lose
Articulate's MasterCharts Trading Style,https://www.forexfactory.com/thread/322859-articulates-mastercharts-trading-style
Are backtests on renko charts reliable?,https://www.forexfactory.com/thread/1008463-are-backtests-on-renko-charts-reliable
Hey...what about Volume?,https://www.forexfactory.com/thread/723604-heywhat-about-volume
Daylight Savings,https://www.forexfactory.com/thread/1144818-daylight-savings
Following the big money,https://www.forexfactory.com/thread/295873-following-the-big-money
Triangle Arbitrage,https://www.forexfactory.com/thread/1143642-triangle-arbitrage
Trading competition,https://www.forexfactory.com/thread/1142698-trading-competition
TFW you make a correct prediction but were too scared to get in,https://www.forexfactory.com/thread/1143284-tfw-you-make-a-correct-prediction-but-were
Wyckoff theory / Weis Wave - where to start?,https://www.forexfactory.com/thread/944920-wyckoff-theory-weis-wave-where-to
Quit or keep trading,https://www.forexfactory.com/thread/1138001-quit-or-keep-trading
Bank positions for free & weekly forecast from major banks,https://www.forexfactory.com/thread/1033394-bank-positions-for-free-weekly-forecast-from
Following Banks Strategy,https://www.forexfactory.com/thread/655585-following-banks-strategy
"Will sanctions hit MetaQuotes and traders using MT4, MT5?",https://www.forexfactory.com/thread/1141907-will-sanctions-hit-metaquotes-and-traders-using-mt4
For The Retail Trader - A Basic Road Map To Profitable Trading,https://www.forexfactory.com/thread/1139782-for-the-retail-trader-a-basic-road
Question about tape reading,https://www.forexfactory.com/thread/1141477-question-about-tape-reading
share your good indicator or strategy or EA for helping people,https://www.forexfactory.com/thread/1141424-share-your-good-indicator-or-strategy-or-ea
Discretionary vs automated trading,https://www.forexfactory.com/thread/1141468-discretionary-vs-automated-trading
How to put a quick sl for a scalping system?,https://www.forexfactory.com/thread/1062938-how-to-put-a-quick-sl-for-a
"Fading the momentum move, does it even really work?",https://www.forexfactory.com/thread/1140358-fading-the-momentum-move-does-it-even-really
Trading Made Very Simple and Profitable instructions,https://www.forexfactory.com/thread/1043571-trading-made-very-simple-and-profitable-instructions
Why do you lose money in trading?,https://www.forexfactory.com/thread/1122174-why-do-you-lose-money-in-trading
How to double lot size correctly,https://www.forexfactory.com/thread/1032631-how-to-double-lot-size-correctly
How do you determine,https://www.forexfactory.com/thread/8713-how-do-you-determine
Why let yourself be margin called?,https://www.forexfactory.com/thread/57170-why-let-yourself-be-margin-called
influence of forex futures,https://www.forexfactory.com/thread/1137275-influence-of-forex-futures
Gann angles forecasting Method and SHIBA INU,https://www.forexfactory.com/thread/1137770-gann-angles-forecasting-method-and-shiba-inu
Follow a real trading strategy or is it just time wasting?,https://www.forexfactory.com/thread/1128459-follow-a-real-trading-strategy-or-is-it
How to create a trading strategy,https://www.forexfactory.com/thread/1004341-how-to-create-a-trading-strategy
Hungary Crisis EURHUF USDHUF,https://www.forexfactory.com/thread/239861-hungary-crisis-eurhuf-usdhuf
Controlling Emotions is Not the Goal of Trading Psychology,https://www.forexfactory.com/thread/43181-controlling-emotions-is-not-the-goal-of-trading
Accumulation/Distrubution in Forex?,https://www.forexfactory.com/thread/10381-accumulationdistrubution-in-forex
the best books for learning,https://www.forexfactory.com/thread/12132-the-best-books-for-learning
It's Unreliable,https://www.forexfactory.com/thread/1119425-its-unreliable
Best forex books,https://www.forexfactory.com/thread/2953-best-forex-books
Recommended reading,https://www.forexfactory.com/thread/1135465-recommended-reading
Is there a way to collate the sentiment data?,https://www.forexfactory.com/thread/1131922-is-there-a-way-to-collate-the-sentiment
USD/JPY,https://www.forexfactory.com/thread/1135284-usdjpy
Gridtrading with EMACROSS,https://www.forexfactory.com/thread/8553-gridtrading-with-emacross
How to short major indices,https://www.forexfactory.com/thread/1135054-how-to-short-major-indices
"DAX, Nikkei 225 and Dow Jones only",https://www.forexfactory.com/thread/554554-dax-nikkei-225-and-dow-jones-only
Fractals and EWA,https://www.forexfactory.com/thread/1123723-fractals-and-ewa
A New Trader's Journey to Success,https://www.forexfactory.com/thread/26501-a-new-traders-journey-to-success
Calculate GBPJPY Pip in Dollars..,https://www.forexfactory.com/thread/36315-calculate-gbpjpy-pip-in-dollars
"Make your Trading Taboos ""Do not""",https://www.forexfactory.com/thread/952193-make-your-trading-taboos-do-not
Real Volume Indicator,https://www.forexfactory.com/thread/475238-real-volume-indicator
The Secret: How to break through your psychology,https://www.forexfactory.com/thread/6790-the-secret-how-to-break-through-your-psychology
I made a list of resources for beginners and experienced traders,https://www.forexfactory.com/thread/726022-i-made-a-list-of-resources-for-beginners
Pros/Cons to Enter Trades in 5 Or 15 Min TFs,https://www.forexfactory.com/thread/1131833-proscons-to-enter-trades-in-5-or-15
Can you trade only one pattern and be profitable?,https://www.forexfactory.com/thread/708799-can-you-trade-only-one-pattern-and-be
Psychology matters most!,https://www.forexfactory.com/thread/3526-psychology-matters-most
CTA e-book on Trading Psychology,https://www.forexfactory.com/thread/59329-cta-e-book-on-trading-psychology
Quest for the Psychology behind Trading Effectively...,https://www.forexfactory.com/thread/299285-quest-for-the-psychology-behind-trading-effectively
Psychology of Trading - What are YOU interested in learning?,https://www.forexfactory.com/thread/419017-psychology-of-trading-what-are-you-interested
The Winning Trading Psychology - sure way for consistent profits,https://www.forexfactory.com/thread/216213-the-winning-trading-psychology-sure-way-for
"Discipline, Mental Skills and the Psychology of Trading",https://www.forexfactory.com/thread/7491-discipline-mental-skills-and-the-psychology-of-trading
Trading Psychology That We Need To Succeed,https://www.forexfactory.com/thread/863701-trading-psychology-that-we-need-to-succeed
Psychology is nothing,https://www.forexfactory.com/thread/55505-psychology-is-nothing
Trader Psychology - Understanding Yourself,https://www.forexfactory.com/thread/7035-trader-psychology-understanding-yourself
Trader Mentality & Psychology,https://www.forexfactory.com/thread/836401-trader-mentality-psychology
Trading Psychology 101,https://www.forexfactory.com/thread/553455-trading-psychology-101
Psychology,https://www.forexfactory.com/thread/1107659-psychology
"Psychology, Price Action, Correlation, and COT",https://www.forexfactory.com/thread/529781-psychology-price-action-correlation-and-cot
Understanding Spread per Time-of-Day,https://www.forexfactory.com/thread/1131716-understanding-spread-per-time-of-day
The automated vs. mechanical vs. discretionary trading debate,https://www.forexfactory.com/thread/1058799-the-automated-vs-mechanical-vs-discretionary-trading-debate
No more BS - What have you learned?,https://www.forexfactory.com/thread/254870-no-more-bs-what-have-you-learned
List of movies or videos related to trading,https://www.forexfactory.com/thread/252153-list-of-movies-or-videos-related-to-trading
can anyone guide me how to profit from footprint chart,https://www.forexfactory.com/thread/481044-can-anyone-guide-me-how-to-profit-from
Real or Algo,https://www.forexfactory.com/thread/992929-real-or-algo
Do you think AI will affect trading? How?,https://www.forexfactory.com/thread/1130414-do-you-think-ai-will-affect-trading-how
"Just learned about hedging,  does anyone use it for scalping?",https://www.forexfactory.com/thread/1019880-just-learned-about-hedging-does-anyone-use
Trading like banks: Risk ON / OFF,https://www.forexfactory.com/thread/1038839-trading-like-banks-risk-on-off
EA orders pending orders,https://www.forexfactory.com/thread/992209-ea-orders-pending-orders
Market Maker can liquidate their position by limit orders?,https://www.forexfactory.com/thread/1130580-market-maker-can-liquidate-their-position-by-limit
Strategy/execution parameter optimization,https://www.forexfactory.com/thread/1130572-strategyexecution-parameter-optimization
Anybody use Gamma exposure to trade,https://www.forexfactory.com/thread/1117695-anybody-use-gamma-exposure-to-trade
Calculating Margin Call,https://www.forexfactory.com/thread/290611-calculating-margin-call
Any success with neural networks in trading,https://www.forexfactory.com/thread/569739-any-success-with-neural-networks-in-trading
How to use Multi Timeframe Indicators & How you will use it?,https://www.forexfactory.com/thread/1130218-how-to-use-multi-timeframe-indicators-how
Scalping Techniques That Work,https://www.forexfactory.com/thread/1077882-scalping-techniques-that-work
How many more years will Forex exist?,https://www.forexfactory.com/thread/1112569-how-many-more-years-will-forex-exist
Divergence and hidden Divergence,https://www.forexfactory.com/thread/8707-divergence-and-hidden-divergence
Swap confusion,https://www.forexfactory.com/thread/1130001-swap-confusion
Margin Level/Positions not Opened,https://www.forexfactory.com/thread/1129613-margin-levelpositions-not-opened
the dominant principle,https://www.forexfactory.com/thread/53684-the-dominant-principle
How do you determine if the market is volatile?,https://www.forexfactory.com/thread/1129196-how-do-you-determine-if-the-market-is
Using FX Options IV as indicator,https://www.forexfactory.com/thread/1127778-using-fx-options-iv-as-indicator
Options and momentum,https://www.forexfactory.com/thread/1064477-options-and-momentum
The Chart Guide,https://www.forexfactory.com/thread/1032494-the-chart-guide
How to make a living with trading?,https://www.forexfactory.com/thread/649315-how-to-make-a-living-with-trading
Pairs Trading: Reversion to the Mean,https://www.forexfactory.com/thread/452004-pairs-trading-reversion-to-the-mean
Looking for Price Action content,https://www.forexfactory.com/thread/1119459-looking-for-price-action-content
What % is a good max drawdown?,https://www.forexfactory.com/thread/466138-what-is-a-good-max-drawdown
Channel Trading: Discussing the possibilities,https://www.forexfactory.com/thread/349907-channel-trading-discussing-the-possibilities
Beating the Odds - Edge Within a Single Candlestick (Explained),https://www.forexfactory.com/thread/745777-beating-the-odds-edge-within-a-single
Facing problem with Math of Harmonic Analysis,https://www.forexfactory.com/thread/735679-facing-problem-with-math-of-harmonic-analysis
What will be the swap rate for Friday after triple swap?,https://www.forexfactory.com/thread/1120798-what-will-be-the-swap-rate-for-friday
Order Flow - Achieving the mindset,https://www.forexfactory.com/thread/277925-order-flow-achieving-the-mindset
Nihilist trading,https://www.forexfactory.com/thread/376241-nihilist-trading
Closing price or minimum of the previous candle?,https://www.forexfactory.com/thread/1124236-closing-price-or-minimum-of-the-previous-candle
TRY/JPY - Anyone?,https://www.forexfactory.com/thread/1123154-tryjpy-anyone
Do you look for or trade exhaustion?,https://www.forexfactory.com/thread/589426-do-you-look-for-or-trade-exhaustion
Any recommendations for an Automated Trading system?,https://www.forexfactory.com/thread/1123680-any-recommendations-for-an-automated-trading-system
Exponential Regression - Trade Management,https://www.forexfactory.com/thread/1122662-exponential-regression-trade-management
Break-even phase before becoming profitable?,https://www.forexfactory.com/thread/327523-break-even-phase-before-becoming-profitable
Correlation + Momentum Strategy?,https://www.forexfactory.com/thread/1121871-correlation-momentum-strategy
what is the name of this indicator?,https://www.forexfactory.com/thread/1013263-what-is-the-name-of-this-indicator
Neural network trading,https://www.forexfactory.com/thread/1121177-neural-network-trading
Anyone noticed NZD spikes/spread widening at 20 UTC each day?,https://www.forexfactory.com/thread/1119841-anyone-noticed-nzd-spikesspread-widening-at-20-utc
Stop sell order triggered at funny price,https://www.forexfactory.com/thread/1121336-stop-sell-order-triggered-at-funny-price
"Hedging, Anyone doing it successfully?",https://www.forexfactory.com/thread/192742-hedging-anyone-doing-it-successfully
How to flow with the order flow?,https://www.forexfactory.com/thread/762415-how-to-flow-with-the-order-flow
Applying Order Flow & Volume Profiles To Futures Trading,https://www.forexfactory.com/thread/835490-applying-order-flow-volume-profiles-to-futures
"Are these what would be considered ""raw spreads""?",https://www.forexfactory.com/thread/1120534-are-these-what-would-be-considered-raw-spreads
What about Bitcoin... :),https://www.forexfactory.com/thread/848970-what-about-bitcoin
"A very precise question on money, pips and Scalping",https://www.forexfactory.com/thread/1116990-a-very-precise-question-on-money-pips-and
The Best Carry trade Pairs?,https://www.forexfactory.com/thread/63411-the-best-carry-trade-pairs
Volatility 75 index trading?,https://www.forexfactory.com/thread/864689-volatility-75-index-trading
Dead end...,https://www.forexfactory.com/thread/131043-dead-end
"Market Possibilities, Trade Ideas & Chart Stories",https://www.forexfactory.com/thread/1067640-market-possibilities-trade-ideas-chart-stories
How can we know when institutional orders are unfilled?,https://www.forexfactory.com/thread/1118832-how-can-we-know-when-institutional-orders-are
I'm trying to follow trends on weekly for fun in demo,https://www.forexfactory.com/thread/1053800-im-trying-to-follow-trends-on-weekly-for
The Fed - A retailer's threat?,https://www.forexfactory.com/thread/1118555-the-fed-a-retailers-threat
Slippage on MT4 Swaps,https://www.forexfactory.com/thread/1114677-slippage-on-mt4-swaps
Stochastic Multiple Time Frame experience?,https://www.forexfactory.com/thread/1118073-stochastic-multiple-time-frame-experience
Regarding the risk management sheet,https://www.forexfactory.com/thread/1118072-regarding-the-risk-management-sheet
Best Overbought/Oversold indicator?,https://www.forexfactory.com/thread/574360-best-overboughtoversold-indicator
Best free trading journal,https://www.forexfactory.com/thread/1110518-best-free-trading-journal
Order flow analytics,https://www.forexfactory.com/thread/592246-order-flow-analytics
Method or Man?,https://www.forexfactory.com/thread/12626-method-or-man
the difference between a broker and a casino?,https://www.forexfactory.com/thread/899238-the-difference-between-a-broker-and-a-casino
A Warning For Aspiring Traders,https://www.forexfactory.com/thread/1112058-a-warning-for-aspiring-traders
My Renko System Discussion,https://www.forexfactory.com/thread/248201-my-renko-system-discussion
Wrong colour candle,https://www.forexfactory.com/thread/1113797-wrong-colour-candle
Define a successful trader in 1 sentence,https://www.forexfactory.com/thread/175225-define-a-successful-trader-in-1-sentence
99% backtesting. Where and how?,https://www.forexfactory.com/thread/1049329-99-backtesting-where-and-how
It Doesn't Smell Right,https://www.forexfactory.com/thread/1107831-it-doesnt-smell-right
RSI by Highs and Lows,https://www.forexfactory.com/thread/1095010-rsi-by-highs-and-lows
algorithmic trading,https://www.forexfactory.com/thread/1080192-algorithmic-trading
Lichello's Automatic Investment Machine,https://www.forexfactory.com/thread/2429-lichellos-automatic-investment-machine
Probability depending on distance,https://www.forexfactory.com/thread/403058-probability-depending-on-distance
You do not know how to trade,https://www.forexfactory.com/thread/529911-you-do-not-know-how-to-trade
How to create an STP Broker,https://www.forexfactory.com/thread/1113366-how-to-create-an-stp-broker
Trading when unwell,https://www.forexfactory.com/thread/1011942-trading-when-unwell
Is anyone here an institutional trader?,https://www.forexfactory.com/thread/486128-is-anyone-here-an-institutional-trader
Twenty Pips Challenge,https://www.forexfactory.com/thread/1063919-twenty-pips-challenge
"Candlesticks Patterns, Fibo Levels or News...",https://www.forexfactory.com/thread/1113044-candlesticks-patterns-fibo-levels-or-news
Quiz/Puzzle for TDI lovers,https://www.forexfactory.com/thread/646464-quizpuzzle-for-tdi-lovers
DAX (GER30) - Trading System,https://www.forexfactory.com/thread/762854-dax-ger30-trading-system
Learn to trade,https://www.forexfactory.com/thread/1112435-learn-to-trade
Gann Swing Oscillator indicator,https://www.forexfactory.com/thread/156381-gann-swing-oscillator-indicator
Risk On / Risk Off Indicator,https://www.forexfactory.com/thread/1112073-risk-on-risk-off-indicator
FCA Banning brokers!,https://www.forexfactory.com/thread/1109037-fca-banning-brokers
FXI Pivot Points Help,https://www.forexfactory.com/thread/589645-fxi-pivot-points-help
Expert in wyckoff effort vs result?,https://www.forexfactory.com/thread/1111715-expert-in-wyckoff-effort-vs-result
Printing a statement on MT4,https://www.forexfactory.com/thread/1111733-printing-a-statement-on-mt4
Are you trading as successfully as a hamster?,https://www.forexfactory.com/thread/1110983-are-you-trading-as-successfully-as-a-hamster
Creative/Inference Trading,https://www.forexfactory.com/thread/1111001-creativeinference-trading
"Looking for Study on Daily, Weekly, Monthly Minimums & Maximums",https://www.forexfactory.com/thread/1110662-looking-for-study-on-daily-weekly-monthly-minimums
Is there a Forex expo in Dubai?,https://www.forexfactory.com/thread/1110560-is-there-a-forex-expo-in-dubai
Pivot Points - Reversal with Stoch,https://www.forexfactory.com/thread/1110323-pivot-points-reversal-with-stoch
Curve fitting vs optimization,https://www.forexfactory.com/thread/967447-curve-fitting-vs-optimization
False Prophets,https://www.forexfactory.com/thread/612779-false-prophets
Understand the Game,https://www.forexfactory.com/thread/894865-understand-the-game
Do you know how big players make money in the markets?,https://www.forexfactory.com/thread/1109519-do-you-know-how-big-players-make-money
Detect Large Moves Before They Occur With This Indicator,https://www.forexfactory.com/thread/1102483-detect-large-moves-before-they-occur-with-this
"Wide stop loss, Dollar cost averaging or doing nothing",https://www.forexfactory.com/thread/898124-wide-stop-loss-dollar-cost-averaging-or-doing
Trading with no stop loss,https://www.forexfactory.com/thread/934091-trading-with-no-stop-loss
Unlicensed forex activity jurisdistication,https://www.forexfactory.com/thread/1099120-unlicensed-forex-activity-jurisdistication
"Fundamental Analysis, Technical Analysis Or Graph Analysis?",https://www.forexfactory.com/thread/1057420-fundamental-analysis-technical-analysis-or-graph-analysis
Quant's Probabilistic Idea's Method,https://www.forexfactory.com/thread/1005139-quants-probabilistic-ideas-method
[Book Discussion] Thomas R Demark - New Science of Technical Analysis - Chapter 1,https://www.forexfactory.com/thread/9776-book-discussion-thomas-r-demark-new-science
Market maker  ideas gold/eur/gbp pairs,https://www.forexfactory.com/thread/1108082-market-maker-ideas-goldeurgbp-pairs
Let's Share our MeTaTrader Templates!,https://www.forexfactory.com/thread/155537-lets-share-our-metatrader-templates
"What I learned after losing $300,000 trading forex",https://www.forexfactory.com/thread/1015457-what-i-learned-after-losing-300000-trading-forex
H1 or H4,https://www.forexfactory.com/thread/1107616-h1-or-h4
"More study, less indicator",https://www.forexfactory.com/thread/1105297-more-study-less-indicator
Trailing types,https://www.forexfactory.com/thread/1107151-trailing-types
Operational Time Frame H1 - Looking for Solution,https://www.forexfactory.com/thread/1091153-operational-time-frame-h1-looking-for-solution
Average entry price for FX positions,https://www.forexfactory.com/thread/1105830-average-entry-price-for-fx-positions
Do spreads depend on the account base currency?,https://www.forexfactory.com/thread/1104569-do-spreads-depend-on-the-account-base-currency
"How to Correctly BackTest, Collect Data, and Analyze A System",https://www.forexfactory.com/thread/627158-how-to-correctly-backtest-collect-data-and-analyze
Trading before news or after,https://www.forexfactory.com/thread/934005-trading-before-news-or-after
Taxing income from forex trading around the world,https://www.forexfactory.com/thread/448223-taxing-income-from-forex-trading-around-the-world
Best platform for multi-monitor array?,https://www.forexfactory.com/thread/1103948-best-platform-for-multi-monitor-array
Is there any way to find out what each bank trades per year?,https://www.forexfactory.com/thread/1103856-is-there-any-way-to-find-out-what
Financial Instrument Characteristics,https://www.forexfactory.com/thread/1103831-financial-instrument-characteristics
Does the tick volume depend on my broker?,https://www.forexfactory.com/thread/1084684-does-the-tick-volume-depend-on-my-broker
How people should really trade!,https://www.forexfactory.com/thread/134719-how-people-should-really-trade
Why not just long index? they go up for a century,https://www.forexfactory.com/thread/1103024-why-not-just-long-index-they-go-up
The PDF useful sources thread,https://www.forexfactory.com/thread/259413-the-pdf-useful-sources-thread
The Way I Trade,https://www.forexfactory.com/thread/1096902-the-way-i-trade
conduct of trade,https://www.forexfactory.com/thread/1102434-conduct-of-trade
An Edge for an Edge (System Development),https://www.forexfactory.com/thread/545745-an-edge-for-an-edge-system-development
Historical News data and news trading,https://www.forexfactory.com/thread/4938-historical-news-data-and-news-trading
Nikkei 225 Index,https://www.forexfactory.com/thread/510014-nikkei-225-index
AUS200 Traders,https://www.forexfactory.com/thread/559584-aus200-traders
Weight of currency pairs,https://www.forexfactory.com/thread/1101342-weight-of-currency-pairs
100 Fold Challenge -> Interested? TEST yourself,https://www.forexfactory.com/thread/321529-100-fold-challenge-interested-test-yourself
M5 Spread issue on system - Recommendations?,https://www.forexfactory.com/thread/1101417-m5-spread-issue-on-system-recommendations
Has anyone started a new business financed from forex trading?,https://www.forexfactory.com/thread/1023488-has-anyone-started-a-new-business-financed-from
"German ""Tradingverbot"" (trading ban)",https://www.forexfactory.com/thread/1099306-german-tradingverbot-trading-ban
Intermarket correlation - Price tells story?,https://www.forexfactory.com/thread/1082063-intermarket-correlation-price-tells-story
A Million ways to make Money!,https://www.forexfactory.com/thread/298313-a-million-ways-to-make-money
C.R.E.A.M- Naked FX/Futures Daytrading,https://www.forexfactory.com/thread/463083-cream-naked-fxfutures-daytrading
