thread_name,thread_url
Swing Trade GBPJPY,https://www.forexfactory.com/thread/386868-swing-trade-gbpjpy
Market Structure: Le Métier,https://www.forexfactory.com/thread/1015536-market-structure-le-metier
I'm Using A Trading EA On A $10k+ Live Account!,https://www.forexfactory.com/thread/1078303-im-using-a-trading-ea-on-a-10k
My random thoughts,https://www.forexfactory.com/thread/529443-my-random-thoughts
2021,https://www.forexfactory.com/thread/1038836-2021
XAUUSD transaction only,https://www.forexfactory.com/thread/1083465-xauusd-transaction-only
Bagawi trading journal,https://www.forexfactory.com/thread/1082584-bagawi-trading-journal
Learning the Paradox System=Set up / Trade Plan / Results Only,https://www.forexfactory.com/thread/1082531-learning-the-paradox-systemset-up-trade-plan
giggles trading journal,https://www.forexfactory.com/thread/1082162-giggles-trading-journal
EURGBP Bullish,https://www.forexfactory.com/thread/1082080-eurgbp-bullish
Who wants to trade with me?,https://www.forexfactory.com/thread/1060867-who-wants-to-trade-with-me
VSA-divergence trading,https://www.forexfactory.com/thread/163228-vsa-divergence-trading
LionHeart: Focus & Simplicity,https://www.forexfactory.com/thread/685289-lionheart-focus-simplicity
Ex3m6 journal,https://www.forexfactory.com/thread/902831-ex3m6-journal
Desert Island Trading Journal,https://www.forexfactory.com/thread/211393-desert-island-trading-journal
RSI,https://www.forexfactory.com/thread/1080874-rsi
Swing Trading The GbpJpy,https://www.forexfactory.com/thread/1071741-swing-trading-the-gbpjpy
Forex Learner,https://www.forexfactory.com/thread/1080788-forex-learner
Controlled Gambling - $81 to $100k,https://www.forexfactory.com/thread/330949-controlled-gambling-81-to-100k
Basket Trading,https://www.forexfactory.com/thread/1080107-basket-trading
swd - Trading Journal,https://www.forexfactory.com/thread/968176-swd-trading-journal
How To Use Pivots To Set Profit Targets,https://www.forexfactory.com/thread/1037244-how-to-use-pivots-to-set-profit-targets
La riversa from 00 round numbers to final,https://www.forexfactory.com/thread/1079725-la-riversa-from-00-round-numbers-to-final
Lambo 2022 Plan,https://www.forexfactory.com/thread/1050589-lambo-2022-plan
Trading with Smart Money Concepts,https://www.forexfactory.com/thread/1078396-trading-with-smart-money-concepts
GBP should hit 1.3560 before continue uptrend?!,https://www.forexfactory.com/thread/1077847-gbp-should-hit-13560-before-continue-uptrend
NZD/USD,https://www.forexfactory.com/thread/401726-nzdusd
AUD/USD,https://www.forexfactory.com/thread/401725-audusd
GBP/USD,https://www.forexfactory.com/thread/401724-gbpusd
Euro/Usd Daily Trade Following 1H TF,https://www.forexfactory.com/thread/299896-eurousd-daily-trade-following-1h-tf
NQurious: Pathway to Mastery,https://www.forexfactory.com/thread/1061253-nqurious-pathway-to-mastery
Journey to consistency,https://www.forexfactory.com/thread/711882-journey-to-consistency
Growing a £500 Forex Trading Account,https://www.forexfactory.com/thread/1011811-growing-a-500-forex-trading-account
Fade the breakout,https://www.forexfactory.com/thread/1075014-fade-the-breakout
Gold & Currencies MoneyFlow Strength,https://www.forexfactory.com/thread/1023972-gold-currencies-moneyflow-strength
Scalping with aweraging and scaling out,https://www.forexfactory.com/thread/1049090-scalping-with-aweraging-and-scaling-out
Causation's Price Action Journal,https://www.forexfactory.com/thread/689928-causations-price-action-journal
ZeroZero,https://www.forexfactory.com/thread/1072966-zerozero
StockPILE,https://www.forexfactory.com/thread/1068372-stockpile
$SingaRich's OutScalpMe Challenge$,https://www.forexfactory.com/thread/1052884-singarichs-outscalpme-challenge
"VixenTrader's ""Scalping for BBL"" Thread",https://www.forexfactory.com/thread/1062436-vixentraders-scalping-for-bbl-thread
Discussion about Stochastic diffferent Pairs EA,https://www.forexfactory.com/thread/1073512-discussion-about-stochastic-diffferent-pairs-ea
Compounding profits daily - 10% to 15% a day,https://www.forexfactory.com/thread/1072143-compounding-profits-daily-10-to-15-a
"Killing Time, 5min/1min Scalping",https://www.forexfactory.com/thread/1068948-killing-time-5min1min-scalping
One Pattern Trading by BWForex,https://www.forexfactory.com/thread/1069936-one-pattern-trading-by-bwforex
Lateralus 3pair triangle scalping,https://www.forexfactory.com/thread/1072316-lateralus-3pair-triangle-scalping
Testing new waters,https://www.forexfactory.com/thread/1065307-testing-new-waters
Zero Run,https://www.forexfactory.com/thread/1004720-zero-run
"5 Seconds "" L """,https://www.forexfactory.com/thread/164375-5-seconds-l
"$99 to $100,000 is it possible?",https://www.forexfactory.com/thread/961385-99-to-100000-is-it-possible
My trading system start,https://www.forexfactory.com/thread/1046551-my-trading-system-start
DOW  US30 1 Minute Charts,https://www.forexfactory.com/thread/1072109-dow-us30-1-minute-charts
DAX Futures March 2021,https://www.forexfactory.com/thread/1048407-dax-futures-march-2021
VFG_Trade Journal,https://www.forexfactory.com/thread/1072054-vfgtrade-journal
Follow me in my Journey! Road to USD$10 million,https://www.forexfactory.com/thread/976634-follow-me-in-my-journey-road-to-usd10
133 Trading Days To $10 million from $65.22,https://www.forexfactory.com/thread/994959-133-trading-days-to-10-million-from-6522
Road to USD: $10Million USD (or more) aaamiiin,https://www.forexfactory.com/thread/1059978-road-to-usd-10million-usd-or-more-aaamiiin
Learning to Hedge,https://www.forexfactory.com/thread/1063012-learning-to-hedge
1M scalping Journal,https://www.forexfactory.com/thread/1063138-1m-scalping-journal
Road to USD$10million (or more) aaamiiin,https://www.forexfactory.com/thread/1070517-road-to-usd10million-or-more-aaamiiin
Stop Loss Trading Strategy,https://www.forexfactory.com/thread/1067226-stop-loss-trading-strategy
Take Profit Forex Strategy | OGT RSI MTF MT4 Indicator,https://www.forexfactory.com/thread/1070704-take-profit-forex-strategy-ogt-rsi-mtf
Mr.K's trading journals,https://www.forexfactory.com/thread/1061022-mrks-trading-journals
Elliot Wave Trading,https://www.forexfactory.com/thread/8214-elliot-wave-trading
100 a day scalping dax,https://www.forexfactory.com/thread/1068669-100-a-day-scalping-dax
FraterRedox feat. Snakes,https://www.forexfactory.com/thread/1068954-fraterredox-feat-snakes
My daily coffee money 2,https://www.forexfactory.com/thread/1050485-my-daily-coffee-money-2
30% A Month (Second Attempt),https://www.forexfactory.com/thread/1068924-30-a-month-second-attempt
Plan B Trades,https://www.forexfactory.com/thread/1060570-plan-b-trades
Discretionary Trades Business and notes,https://www.forexfactory.com/thread/1055817-discretionary-trades-business-and-notes
Aggressive trading journal,https://www.forexfactory.com/thread/1067966-aggressive-trading-journal
GBP/JPY and I,https://www.forexfactory.com/thread/1015589-gbpjpy-and-i
How to Blow $200 account using VSA---,https://www.forexfactory.com/thread/173753-how-to-blow-200-account-using-vsa
Mrhb30Jr Trading Style,https://www.forexfactory.com/thread/236800-mrhb30jr-trading-style
Gold best EA,https://www.forexfactory.com/thread/1045304-gold-best-ea
Testing System to conquer Prop Firms Challenges,https://www.forexfactory.com/thread/1064083-testing-system-to-conquer-prop-firms-challenges
Simple trading but profitable,https://www.forexfactory.com/thread/764415-simple-trading-but-profitable
PASAR - Price Action Support And Resistance,https://www.forexfactory.com/thread/584472-pasar-price-action-support-and-resistance
Can you teach me ?,https://www.forexfactory.com/thread/56177-can-you-teach-me
Walk the Talk from a fun loving discretionary trader,https://www.forexfactory.com/thread/1055954-walk-the-talk-from-a-fun-loving-discretionary
Daily Trendline Trading,https://www.forexfactory.com/thread/311351-daily-trendline-trading
Trading Pullbacks In Trends,https://www.forexfactory.com/thread/1063205-trading-pullbacks-in-trends
Trading discussion,https://www.forexfactory.com/thread/1065643-trading-discussion
Trade with minimum 1:3 RR,https://www.forexfactory.com/thread/1065185-trade-with-minimum-13-rr
GBPCAD,https://www.forexfactory.com/thread/1065141-gbpcad
"Price Action, Median Lines & not a lot else",https://www.forexfactory.com/thread/1063738-price-action-median-lines-not-a-lot
NZDJPY Buy,https://www.forexfactory.com/thread/1064058-nzdjpy-buy
GBPUSD 07:00 - 09:00,https://www.forexfactory.com/thread/1050042-gbpusd-0700-0900
On the way to be a Billionaire,https://www.forexfactory.com/thread/1053928-on-the-way-to-be-a-billionaire
Trade a day,https://www.forexfactory.com/thread/281043-trade-a-day
Trading With The Wind,https://www.forexfactory.com/thread/535467-trading-with-the-wind
Trading log for GU/EG/EU/UCAD/GOLD/EJ/GJ,https://www.forexfactory.com/thread/1062786-trading-log-for-guegeuucadgoldejgj
Live Trades (Burn Account),https://www.forexfactory.com/thread/1051368-live-trades-burn-account
Wiiikkks Journal,https://www.forexfactory.com/thread/951829-wiiikkks-journal
Scalp by Meugampong / Kampungan,https://www.forexfactory.com/thread/1053740-scalp-by-meugampong-kampungan
Testing a new discovery on dynamic data,https://www.forexfactory.com/thread/1062094-testing-a-new-discovery-on-dynamic-data
50% a day Challenge,https://www.forexfactory.com/thread/1061543-50-a-day-challenge
Trading Activities,https://www.forexfactory.com/thread/885127-trading-activities
EURUSD MultiTimeFrame,https://www.forexfactory.com/thread/512948-eurusd-multitimeframe
Neural networks,https://www.forexfactory.com/thread/1026865-neural-networks
High leverage in dead market (Trading with EA),https://www.forexfactory.com/thread/442798-high-leverage-in-dead-market-trading-with-ea
my trades,https://www.forexfactory.com/thread/1059240-my-trades
100 to 100k 2021 Journey,https://www.forexfactory.com/thread/1056171-100-to-100k-2021-journey
My Free Forex Signals Journal,https://www.forexfactory.com/thread/1056164-my-free-forex-signals-journal
Amazing Black Magic Trading Method,https://www.forexfactory.com/thread/364384-amazing-black-magic-trading-method
Easy Trend System,https://www.forexfactory.com/thread/1001582-easy-trend-system
GBPUSD Action Price Trade Journal,https://www.forexfactory.com/thread/972074-gbpusd-action-price-trade-journal
GBP/NZD,https://www.forexfactory.com/thread/1058508-gbpnzd
Trading for Navalny,https://www.forexfactory.com/thread/1058002-trading-for-navalny
Hedge Trading Trials,https://www.forexfactory.com/thread/1056824-hedge-trading-trials
JsCave Journal,https://www.forexfactory.com/thread/808916-jscave-journal
Bill Williams Profitunity Chaos Trading,https://www.forexfactory.com/thread/175762-bill-williams-profitunity-chaos-trading
Journey to become top strategy manager,https://www.forexfactory.com/thread/1049086-journey-to-become-top-strategy-manager
My thoughts and research for this week,https://www.forexfactory.com/thread/1057333-my-thoughts-and-research-for-this-week
Simple Trend with Price Action (STPR SYSTEM),https://www.forexfactory.com/thread/1057260-simple-trend-with-price-action-stpr-system
Intraday Pound Trades on 5min chart [GBPUSD],https://www.forexfactory.com/thread/1020617-intraday-pound-trades-on-5min-chart-gbpusd
Weekly Percentage Returns,https://www.forexfactory.com/thread/1057278-weekly-percentage-returns
"New Year, New Journal. Lets see where I can get to",https://www.forexfactory.com/thread/1057189-new-year-new-journal-lets-see-where-i
My study corner in BTMM,https://www.forexfactory.com/thread/1047485-my-study-corner-in-btmm
10k - 1MIL,https://www.forexfactory.com/thread/535639-10k-1mil
Gejordan Weekly Journal,https://www.forexfactory.com/thread/575741-gejordan-weekly-journal
Bull Markets,https://www.forexfactory.com/thread/1047230-bull-markets
"Cash Shark Hybrid Systems To Turn $100$ to $10,000",https://www.forexfactory.com/thread/1045665-cash-shark-hybrid-systems-to-turn-100-to
Renko and Ichimoku Cloud Cross,https://www.forexfactory.com/thread/392058-renko-and-ichimoku-cloud-cross
Observing the market for Intraday Traders,https://www.forexfactory.com/thread/1055642-observing-the-market-for-intraday-traders
Competition with the best curve,https://www.forexfactory.com/thread/1055660-competition-with-the-best-curve
Pure and simple DIBS trading,https://www.forexfactory.com/thread/521654-pure-and-simple-dibs-trading
Sentiment tracker (2021),https://www.forexfactory.com/thread/1053037-sentiment-tracker-2021
Tribble's Trading Room,https://www.forexfactory.com/thread/46099-tribbles-trading-room
Develop Trading Using Candle Wick,https://www.forexfactory.com/thread/974115-develop-trading-using-candle-wick
DAX Daytrader/Scalper - 400$ multiplier,https://www.forexfactory.com/thread/1054426-dax-daytraderscalper-400-multiplier
Personal Trading Journey,https://www.forexfactory.com/thread/1054410-personal-trading-journey
Rags to Riches - Let's do this!,https://www.forexfactory.com/thread/1046554-rags-to-riches-lets-do-this
Clear charts by Victor,https://www.forexfactory.com/thread/500856-clear-charts-by-victor
Dow Jones Micro-Cap Index,https://www.forexfactory.com/thread/1053542-dow-jones-micro-cap-index
Reminiscences of a gentleman speculator 2006-2014,https://www.forexfactory.com/thread/469917-reminiscences-of-a-gentleman-speculator-2006-2014
280 usd new journey with daily withdraw 5-20% target,https://www.forexfactory.com/thread/859108-280-usd-new-journey-with-daily-withdraw-5-20
Free beginner lessons,https://www.forexfactory.com/thread/1052885-free-beginner-lessons
Trading with Luke,https://www.forexfactory.com/thread/996799-trading-with-luke
Free Forex signals,https://www.forexfactory.com/thread/1052203-free-forex-signals
Chart dump,https://www.forexfactory.com/thread/1052081-chart-dump
Terry's Journal,https://www.forexfactory.com/thread/705590-terrys-journal
Screenshots of trades posted in Real time trades by realjumper,https://www.forexfactory.com/thread/1051582-screenshots-of-trades-posted-in-real-time-trades
"Not-KPMG journal, plans and ideas",https://www.forexfactory.com/thread/625729-not-kpmg-journal-plans-and-ideas
my video trading journal -- GoodGoodTradingDayDayUp,https://www.forexfactory.com/thread/1047907-my-video-trading-journal-goodgoodtradingdaydayup
Starting my Forex Trading Journey on Twitch,https://www.forexfactory.com/thread/1051341-starting-my-forex-trading-journey-on-twitch
Trade with one indicator,https://www.forexfactory.com/thread/1011165-trade-with-one-indicator
"Trading long term, low leverage",https://www.forexfactory.com/thread/1050763-trading-long-term-low-leverage
Algorithmic Trading: The Five 4 hours candles system,https://www.forexfactory.com/thread/1010463-algorithmic-trading-the-five-4-hours-candles-system
Use Weekly Pivots To Predict Market Direction,https://www.forexfactory.com/thread/1032671-use-weekly-pivots-to-predict-market-direction
Market Report: who is buying and selling stocks,https://www.forexfactory.com/thread/1050572-market-report-who-is-buying-and-selling-stocks
Transformer - Leprechaun EA,https://www.forexfactory.com/thread/1050460-transformer-leprechaun-ea
GBPUSD Signal Live,https://www.forexfactory.com/thread/1050215-gbpusd-signal-live
Building an EA: Price Action,https://www.forexfactory.com/thread/857909-building-an-ea-price-action
Liquidity Box,https://www.forexfactory.com/thread/994838-liquidity-box
Forex High Impact News Trading,https://www.forexfactory.com/thread/729254-forex-high-impact-news-trading
Trading Exotics starting with USDMXN,https://www.forexfactory.com/thread/1006447-trading-exotics-starting-with-usdmxn
Renko and currencies strength,https://www.forexfactory.com/thread/1038655-renko-and-currencies-strength
DAX Futures December 2020,https://www.forexfactory.com/thread/1028145-dax-futures-december-2020
CookieMonsta's Journey Into the Forex World,https://www.forexfactory.com/thread/688909-cookiemonstas-journey-into-the-forex-world
Personal Trading Discussions,https://www.forexfactory.com/thread/571093-personal-trading-discussions
Road to 5K,https://www.forexfactory.com/thread/650124-road-to-5k
Trading simple 1-2-3 & swing patterns,https://www.forexfactory.com/thread/701837-trading-simple-1-2-3-swing-patterns
Ratios & Market Harmony: Trading Market Strength,https://www.forexfactory.com/thread/651951-ratios-market-harmony-trading-market-strength
Forex With Sathish,https://www.forexfactory.com/thread/1038637-forex-with-sathish
EURAUD Rebounds from the Lower Trendline,https://www.forexfactory.com/thread/1045526-euraud-rebounds-from-the-lower-trendline
Price Action with MEME Trading Journals,https://www.forexfactory.com/thread/1014114-price-action-with-meme-trading-journals
R1 journal 1hr TF entry,https://www.forexfactory.com/thread/1043898-r1-journal-1hr-tf-entry
Point O Chart Trading,https://www.forexfactory.com/thread/872983-point-o-chart-trading
My Trading Journal - Price Action and Tick Volume Analysis,https://www.forexfactory.com/thread/594479-my-trading-journal-price-action-and-tick
Journey to the Edge...,https://www.forexfactory.com/thread/820676-journey-to-the-edge
My Trade Journey from $20 - $20k ... Wish Me Luck,https://www.forexfactory.com/thread/1044323-my-trade-journey-from-20-20k
Going Through the Proper Channels - A Price Action Journal,https://www.forexfactory.com/thread/1027532-going-through-the-proper-channels-a-price
Fibo Trading,https://www.forexfactory.com/thread/979975-fibo-trading
(VMI) Volatility Momentum Investing Strategy Journal,https://www.forexfactory.com/thread/1043452-vmi-volatility-momentum-investing-strategy-journal
Judge me,https://www.forexfactory.com/thread/976317-judge-me
Future Billionares,https://www.forexfactory.com/thread/1040168-future-billionares
"C-12's Supply, Demand and PA thread",https://www.forexfactory.com/thread/390673-c-12s-supply-demand-and-pa-thread
tp 10 sl 50,https://www.forexfactory.com/thread/892833-tp-10-sl-50
The enlightened trader,https://www.forexfactory.com/thread/707221-the-enlightened-trader
"Not my Body, Not my Mind...Only Machine Trading",https://www.forexfactory.com/thread/1041734-not-my-body-not-my-mindonly-machine-trading
OxyGen FX Trading Journal,https://www.forexfactory.com/thread/1015145-oxygen-fx-trading-journal
"Testing a new EA, Lowrisk, BigProfit",https://www.forexfactory.com/thread/1040727-testing-a-new-ea-lowrisk-bigprofit
"Let's Gamble, it's 2020",https://www.forexfactory.com/thread/1038149-lets-gamble-its-2020
bony16 trading journal,https://www.forexfactory.com/thread/1040393-bony16-trading-journal
Price action - journal - journey to consistency first 100k,https://www.forexfactory.com/thread/887481-price-action-journal-journey-to-consistency
BeaterFX - TCS - TripleCandle System,https://www.forexfactory.com/thread/893123-beaterfx-tcs-triplecandle-system
Transition to full time trading (hopefully),https://www.forexfactory.com/thread/993430-transition-to-full-time-trading-hopefully
Renkos 500 a month target,https://www.forexfactory.com/thread/1037776-renkos-500-a-month-target
Price Action + Demand & Supply Zone + Money Management,https://www.forexfactory.com/thread/1037718-price-action-demand-supply-zone
Just Trade,https://www.forexfactory.com/thread/970776-just-trade
Double or triple up,https://www.forexfactory.com/thread/840336-double-or-triple-up
Exchange of trading systems,https://www.forexfactory.com/thread/1036942-exchange-of-trading-systems
US30 MQL5 Expert Advisor Results,https://www.forexfactory.com/thread/1037091-us30-mql5-expert-advisor-results
buying and selling the dips within the daily or weekly trend,https://www.forexfactory.com/thread/1023223-buying-and-selling-the-dips-within-the-daily
High and Low of Day and Week trading system,https://www.forexfactory.com/thread/1007554-high-and-low-of-day-and-week-trading
Live Streaming FX Trading,https://www.forexfactory.com/thread/979155-live-streaming-fx-trading
Progress,https://www.forexfactory.com/thread/728395-progress
Profitable Gold trading,https://www.forexfactory.com/thread/1027699-profitable-gold-trading
Slow Journey to Discipline,https://www.forexfactory.com/thread/1020615-slow-journey-to-discipline
The Grid (with directional bias),https://www.forexfactory.com/thread/1013826-the-grid-with-directional-bias
The GU and I,https://www.forexfactory.com/thread/1023156-the-gu-and-i
firesirius's intraday trading journal,https://www.forexfactory.com/thread/1035174-firesiriuss-intraday-trading-journal
DJIA/ US30/ Dow Jones,https://www.forexfactory.com/thread/683637-djia-us30-dow-jones
Open Monday-Close Friday - strategy test,https://www.forexfactory.com/thread/778796-open-monday-close-friday-strategy-test
My trading journal,https://www.forexfactory.com/thread/1024767-my-trading-journal
Bulls default,https://www.forexfactory.com/thread/1034225-bulls-default
Looking for Trading Journal Excel file,https://www.forexfactory.com/thread/1034145-looking-for-trading-journal-excel-file
Break Out + Pull Back & Pure Break Outs,https://www.forexfactory.com/thread/998178-break-out-pull-back-pure-break
Trades based on Market Geometry and Price Action,https://www.forexfactory.com/thread/254704-trades-based-on-market-geometry-and-price-action
100 Journey (Challenge),https://www.forexfactory.com/thread/1031340-100-journey-challenge
NightOwl96 journal,https://www.forexfactory.com/thread/1027112-nightowl96-journal
Zero Slack,https://www.forexfactory.com/thread/1031593-zero-slack
Homework for George,https://www.forexfactory.com/thread/897037-homework-for-george
Momentum on EU stocks can I beat the SP500?,https://www.forexfactory.com/thread/1016424-momentum-on-eu-stocks-can-i-beat-the
Profitable GBPUSD,https://www.forexfactory.com/thread/992248-profitable-gbpusd
Record for my trading: Sell High Buy Low,https://www.forexfactory.com/thread/651447-record-for-my-trading-sell-high-buy-low
Trend Following Scalping Method (H1 & M5),https://www.forexfactory.com/thread/1026888-trend-following-scalping-method-h1-m5
Elliott Position Trading,https://www.forexfactory.com/thread/1018956-elliott-position-trading
Sathish TFL  (Sathish trading for living),https://www.forexfactory.com/thread/1016995-sathish-tfl-sathish-trading-for-living
Where are you now at market?,https://www.forexfactory.com/thread/1031441-where-are-you-now-at-market
RCtrader Live,https://www.forexfactory.com/thread/860120-rctrader-live
Follow the trend - My live trading Journal,https://www.forexfactory.com/thread/1025368-follow-the-trend-my-live-trading-journal
Let's Day Trade Sir,https://www.forexfactory.com/thread/1021573-lets-day-trade-sir
Journey To The Bag,https://www.forexfactory.com/thread/1024517-journey-to-the-bag
Using Bank Positions to Trade,https://www.forexfactory.com/thread/1029456-using-bank-positions-to-trade
Steady Growth and Compounding with Interest,https://www.forexfactory.com/thread/1031012-steady-growth-and-compounding-with-interest
How To Read Signals From A Chart,https://www.forexfactory.com/thread/958607-how-to-read-signals-from-a-chart
Brent Crude Oil. Intraday and mid-term. Daily Matrix,https://www.forexfactory.com/thread/1014568-brent-crude-oil-intraday-and-mid-term-daily-matrix
Crypto Daytrading $10k Account,https://www.forexfactory.com/thread/1014405-crypto-daytrading-10k-account
Newbie Experiences in Forex,https://www.forexfactory.com/thread/4929-newbie-experiences-in-forex
HOLO/EA HOLY/HYBRID/MMP EA,https://www.forexfactory.com/thread/999679-holoea-holyhybridmmp-ea
Need Money,https://www.forexfactory.com/thread/984286-need-money
Weekly remarks,https://www.forexfactory.com/thread/735508-weekly-remarks
Pandion Trade Journal,https://www.forexfactory.com/thread/704297-pandion-trade-journal
Hedging Strategy,https://www.forexfactory.com/thread/547732-hedging-strategy
DAX Futures Sept 2020,https://www.forexfactory.com/thread/1007660-dax-futures-sept-2020
Survival!,https://www.forexfactory.com/thread/1027463-survival
Game of Fools,https://www.forexfactory.com/thread/582098-game-of-fools
About to flip a 30 dollars account to...,https://www.forexfactory.com/thread/1025554-about-to-flip-a-30-dollars-account-to
From 50 Dollars To 1 Million Dollars Trading Challenge,https://www.forexfactory.com/thread/963262-from-50-dollars-to-1-million-dollars-trading
eurusd trials,https://www.forexfactory.com/thread/1004513-eurusd-trials
Institutional trade recommendations,https://www.forexfactory.com/thread/996953-institutional-trade-recommendations
"Daily Trading Ideas EUR/USD, GBP/USD, Gold, Nasdaq, Dow",https://www.forexfactory.com/thread/927190-daily-trading-ideas-eurusd-gbpusd-gold-nasdaq-dow
2020 Weekly Plans,https://www.forexfactory.com/thread/990907-2020-weekly-plans
Exploring the MACD: I think it is in fact profitable,https://www.forexfactory.com/thread/1000447-exploring-the-macd-i-think-it-is-in
"$ 100 > $ 10,000 A Boring Journal",https://www.forexfactory.com/thread/1026043-100-10000-a-boring-journal
PIS strategy,https://www.forexfactory.com/thread/1020604-pis-strategy
RSI-2 Expert Advisor,https://www.forexfactory.com/thread/849348-rsi-2-expert-advisor
Iranian stock market EA,https://www.forexfactory.com/thread/1018787-iranian-stock-market-ea
Another Trading Journal,https://www.forexfactory.com/thread/249346-another-trading-journal
get rich in coming market collapse,https://www.forexfactory.com/thread/1022200-get-rich-in-coming-market-collapse
Undervalued Currencies -2020,https://www.forexfactory.com/thread/1006434-undervalued-currencies-2020
21st Century Market Wizards,https://www.forexfactory.com/thread/1004389-21st-century-market-wizards
300 Challenge + Trading Idea,https://www.forexfactory.com/thread/1018682-300-challenge-trading-idea
Trading with the Edge.,https://www.forexfactory.com/thread/67633-trading-with-the-edge
Calendar/Seasonal Trading plus any other indicators,https://www.forexfactory.com/thread/1023637-calendarseasonal-trading-plus-any-other-indicators
Intraday Insights,https://www.forexfactory.com/thread/1024468-intraday-insights
Benlong's journal,https://www.forexfactory.com/thread/1010860-benlongs-journal
Silent room,https://www.forexfactory.com/thread/1024496-silent-room
My tradings...,https://www.forexfactory.com/thread/1024184-my-tradings
"My Journal, Notes and thoughts of Euro Morning Session",https://www.forexfactory.com/thread/1024354-my-journal-notes-and-thoughts-of-euro-morning
happy swing journal,https://www.forexfactory.com/thread/1022362-happy-swing-journal
Due Diligence,https://www.forexfactory.com/thread/1023862-due-diligence
My Quantum London EA Journal,https://www.forexfactory.com/thread/563853-my-quantum-london-ea-journal
Supersafe trading/Compound and deposits,https://www.forexfactory.com/thread/1021227-supersafe-tradingcompound-and-deposits
OpenOffice Pages,https://www.forexfactory.com/thread/1022967-openoffice-pages
Let's trade the 1 minute chart!,https://www.forexfactory.com/thread/486291-lets-trade-the-1-minute-chart
"My H4, D1 & WK Time-Frames for Pivot-Price Action Trading",https://www.forexfactory.com/thread/753408-my-h4-d1-wk-time-frames-for-pivot-price
Channel surfing!,https://www.forexfactory.com/thread/386456-channel-surfing
2020,https://www.forexfactory.com/thread/967785-2020
$100 USD Retirement Fund,https://www.forexfactory.com/thread/1021521-100-usd-retirement-fund
Hedging Martingale is the best Strategy ever...,https://www.forexfactory.com/thread/599045-hedging-martingale-is-the-best-strategy-ever
Free Trade Reverse Martingale,https://www.forexfactory.com/thread/1015454-free-trade-reverse-martingale
A Boring Journal,https://www.forexfactory.com/thread/1018680-a-boring-journal
jwpdad's Journal,https://www.forexfactory.com/thread/411680-jwpdads-journal
Mql4,https://www.forexfactory.com/thread/1018662-mql4
Tracking my steps... Heikin Ahi (APB bars) lovers,https://www.forexfactory.com/thread/1018211-tracking-my-steps-heikin-ahi-apb-bars-lovers
Buy above  yesterday high sell below yesterday low,https://www.forexfactory.com/thread/710818-buy-above-yesterday-high-sell-below-yesterday
ZakopiecFX,https://www.forexfactory.com/thread/788519-zakopiecfx
Livestreaming my Trading,https://www.forexfactory.com/thread/1015641-livestreaming-my-trading
AdamEgWhite & Partners,https://www.forexfactory.com/thread/998383-adamegwhite-partners
My Journal: Supply and Demand,https://www.forexfactory.com/thread/691714-my-journal-supply-and-demand
My Fidelcrest Journey,https://www.forexfactory.com/thread/1011954-my-fidelcrest-journey
M5/15 RSI 50/50 Test Journal,https://www.forexfactory.com/thread/909495-m515-rsi-5050-test-journal
justfx,https://www.forexfactory.com/thread/1016781-justfx
Stochastic 2-6-10 Trading,https://www.forexfactory.com/thread/755908-stochastic-2-6-10-trading
joe chalhoub fx forecaster system,https://www.forexfactory.com/thread/739549-joe-chalhoub-fx-forecaster-system
"Remax Journal, Supply Demand + Fibonacci Combo",https://www.forexfactory.com/thread/1009787-remax-journal-supply-demand-fibonacci-combo
My Daily Trading,https://www.forexfactory.com/thread/1009316-my-daily-trading
How to find reversals in support or resistance area,https://www.forexfactory.com/thread/1003632-how-to-find-reversals-in-support-or-resistance
1 key candle system,https://www.forexfactory.com/thread/990318-1-key-candle-system
30% A Month,https://www.forexfactory.com/thread/995912-30-a-month
casino fx,https://www.forexfactory.com/thread/1014657-casino-fx
Finally got this right,https://www.forexfactory.com/thread/558070-finally-got-this-right
"Forex Patient (One Trade, Once Daily)",https://www.forexfactory.com/thread/996517-forex-patient-one-trade-once-daily
Backtest review,https://www.forexfactory.com/thread/1013645-backtest-review
£ Journal,https://www.forexfactory.com/thread/419141-journal
market analysis,https://www.forexfactory.com/thread/1012916-market-analysis
My Journal,https://www.forexfactory.com/thread/514398-my-journal
"Here I Go Again, Starting Another Futures Journal",https://www.forexfactory.com/thread/1005614-here-i-go-again-starting-another-futures-journal
Support/Resistance + Price action Trading,https://www.forexfactory.com/thread/1011762-supportresistance-price-action-trading
My strategy & journal,https://www.forexfactory.com/thread/1011281-my-strategy-journal
XAUUSD Multi-TimeFrame Confluence,https://www.forexfactory.com/thread/926938-xauusd-multi-timeframe-confluence
The Commitments of Traders (CoT) Report,https://www.forexfactory.com/thread/809577-the-commitments-of-traders-cot-report
Swing Trades,https://www.forexfactory.com/thread/1003850-swing-trades
A new beginning: 1k usc acct... how long can i keep it,https://www.forexfactory.com/thread/1010587-a-new-beginning-1k-usc-acct-how-long
Road to 5Zero,https://www.forexfactory.com/thread/1007613-road-to-5zero
FXEZ's Quantitative Research In R,https://www.forexfactory.com/thread/625968-fxezs-quantitative-research-in-r
12 Under Green Lane,https://www.forexfactory.com/thread/979455-12-under-green-lane
ARAA Trend Trading System,https://www.forexfactory.com/thread/581130-araa-trend-trading-system
Short-term trend trading,https://www.forexfactory.com/thread/1009057-short-term-trend-trading
