thread_name,thread_url
Bollinger Band & Stochastic,https://www.forexfactory.com/thread/506226-bollinger-band-stochastic
Daily95pips,https://www.forexfactory.com/thread/44246-daily95pips
Dkings Legend Swing trading system...,https://www.forexfactory.com/thread/912704-dkings-legend-swing-trading-system
High/Low Strike,https://www.forexfactory.com/thread/923971-highlow-strike
"Currency, not pair, trading",https://www.forexfactory.com/thread/1084979-currency-not-pair-trading
cTrader - Lazy Hull Moving Average Trading,https://www.forexfactory.com/thread/1079776-ctrader-lazy-hull-moving-average-trading
HMA Trend Break Strategy,https://www.forexfactory.com/thread/932714-hma-trend-break-strategy
Damon's meat in the middle system,https://www.forexfactory.com/thread/556510-damons-meat-in-the-middle-system
Need EA for scalping system,https://www.forexfactory.com/thread/918065-need-ea-for-scalping-system
"US 30 Index, Trading with Indicators",https://www.forexfactory.com/thread/1086594-us-30-index-trading-with-indicators
Semafor Trend Trading,https://www.forexfactory.com/thread/383972-semafor-trend-trading
MACD EA Strategy,https://www.forexfactory.com/thread/291016-macd-ea-strategy
5-min PASS (Price Action Scalper System),https://www.forexfactory.com/thread/280881-5-min-pass-price-action-scalper-system
Simple Bollinger Bands + EMA Trading Strategy EA,https://www.forexfactory.com/thread/1086039-simple-bollinger-bands-ema-trading-strategy-ea
"Scalping Awesome ""Crocodile""",https://www.forexfactory.com/thread/1042312-scalping-awesome-crocodile
Neural network (deep learning) EA & some manual trades,https://www.forexfactory.com/thread/708037-neural-network-deep-learning-ea-some-manual
Moving Average Trade,https://www.forexfactory.com/thread/268553-moving-average-trade
CCI Pullback Trend Trading EA - Encouraging Back Test Results,https://www.forexfactory.com/thread/1082811-cci-pullback-trend-trading-ea-encouraging-back
Mug's Game,https://www.forexfactory.com/thread/767146-mugs-game
Highly Aggressive Grid Trading,https://www.forexfactory.com/thread/1085523-highly-aggressive-grid-trading
Daily Scalping EA - Discussion Thread,https://www.forexfactory.com/thread/21280-daily-scalping-ea-discussion-thread
3 MA Cross,https://www.forexfactory.com/thread/25952-3-ma-cross
scalping strategy call 50+,https://www.forexfactory.com/thread/1033414-scalping-strategy-call-50
VQ Trading System,https://www.forexfactory.com/thread/310545-vq-trading-system
RSI + EMA Trend Pullback Strategy [EA Download],https://www.forexfactory.com/thread/1072232-rsi-ema-trend-pullback-strategy-ea-download
"Fx Magic Robot EA, very good",https://www.forexfactory.com/thread/798363-fx-magic-robot-ea-very-good
Multi Time Frame Trader,https://www.forexfactory.com/thread/155523-multi-time-frame-trader
The 3X ATR Trading system tested 100X result,https://www.forexfactory.com/thread/1082416-the-3x-atr-trading-system-tested-100x-result
"H1Scalper System (MTF D1,H1,M5)",https://www.forexfactory.com/thread/166646-h1scalper-system-mtf-d1h1m5
1 min Scalping with Randy Candles Resurrected,https://www.forexfactory.com/thread/139153-1-min-scalping-with-randy-candles-resurrected
Charts on drugs for intraday trading idea,https://www.forexfactory.com/thread/1056153-charts-on-drugs-for-intraday-trading-idea
5 minutes scalping strategy,https://www.forexfactory.com/thread/744248-5-minutes-scalping-strategy
Easy Eyes Renko,https://www.forexfactory.com/thread/1046825-easy-eyes-renko
4hr Heiken Ashi Strategy with Pivot Points,https://www.forexfactory.com/thread/592425-4hr-heiken-ashi-strategy-with-pivot-points
MTF Trix system,https://www.forexfactory.com/thread/183801-mtf-trix-system
trend catching with NonLagDot indicator,https://www.forexfactory.com/thread/571026-trend-catching-with-nonlagdot-indicator
Weekend Gap Strategy,https://www.forexfactory.com/thread/930958-weekend-gap-strategy
Fibo Fan cross line,https://www.forexfactory.com/thread/797288-fibo-fan-cross-line
Golden Zone Power Mining Indicator,https://www.forexfactory.com/thread/596821-golden-zone-power-mining-indicator
5 minute binary options/scalping strategy EA,https://www.forexfactory.com/thread/618202-5-minute-binary-optionsscalping-strategy-ea
2 Bar Reversal Scalp,https://www.forexfactory.com/thread/783400-2-bar-reversal-scalp
1 or 2-pip volatility-based scalping idea?,https://www.forexfactory.com/thread/1077071-1-or-2-pip-volatility-based-scalping-idea
Blind Renko,https://www.forexfactory.com/thread/1049182-blind-renko
A new look at Wolf Waves,https://www.forexfactory.com/thread/580759-a-new-look-at-wolf-waves
Trading under the microscope,https://www.forexfactory.com/thread/978805-trading-under-the-microscope
Trading on H4 using Price Action,https://www.forexfactory.com/thread/1073704-trading-on-h4-using-price-action
Time based Renko EA,https://www.forexfactory.com/thread/1076040-time-based-renko-ea
Multi time frame Simple MACD system,https://www.forexfactory.com/thread/444196-multi-time-frame-simple-macd-system
Journey to Consistent Profits using my 3 Adopted Systems,https://www.forexfactory.com/thread/946438-journey-to-consistent-profits-using-my-3-adopted
$ Arrow following system  NRP,https://www.forexfactory.com/thread/724544-arrow-following-system-nrp
CRB Alien!!,https://www.forexfactory.com/thread/510066-crb-alien
Eurusd-5m Trading Only,https://www.forexfactory.com/thread/238376-eurusd-5m-trading-only
The System III (Oh no!),https://www.forexfactory.com/thread/222869-the-system-iii-oh-no
Follow Last Candle EA,https://www.forexfactory.com/thread/909342-follow-last-candle-ea
How To Use Pivots For Day Trading / Scalping,https://www.forexfactory.com/thread/1073773-how-to-use-pivots-for-day-trading
Jake Bernstein 10 SMA high 8 SMA low trading system,https://www.forexfactory.com/thread/1006033-jake-bernstein-10-sma-high-8-sma-low
Follow the trend,https://www.forexfactory.com/thread/1070105-follow-the-trend
TUX Trading System (TTS),https://www.forexfactory.com/thread/1013262-tux-trading-system-tts
Carry Trade + No Stops,https://www.forexfactory.com/thread/305501-carry-trade-no-stops
1 minute price action patterns,https://www.forexfactory.com/thread/955129-1-minute-price-action-patterns
Price Boat Trading,https://www.forexfactory.com/thread/1011744-price-boat-trading
Easy Fractal Breakout Strategy,https://www.forexfactory.com/thread/164704-easy-fractal-breakout-strategy
Quantum Super Channel,https://www.forexfactory.com/thread/567206-quantum-super-channel
Revised Bollinger Bands Trading System,https://www.forexfactory.com/thread/1048298-revised-bollinger-bands-trading-system
Trend Hugger System,https://www.forexfactory.com/thread/57749-trend-hugger-system
MACD and RSI opposite crosses,https://www.forexfactory.com/thread/952162-macd-and-rsi-opposite-crosses
Eurusd Scalping system,https://www.forexfactory.com/thread/40328-eurusd-scalping-system
MACD +60% Winrate 1:1.5 RR,https://www.forexfactory.com/thread/1026163-macd-60-winrate-115-rr
ATR Break Out,https://www.forexfactory.com/thread/562470-atr-break-out
Trading with Heiken Ashi and Heiken Ashi smoothed - Hybrid,https://www.forexfactory.com/thread/321687-trading-with-heiken-ashi-and-heiken-ashi-smoothed
Sterling Challenge 1,https://www.forexfactory.com/thread/124725-sterling-challenge-1
My Way,https://www.forexfactory.com/thread/1054223-my-way
"Simply ""grid"" system, no hedge, no martingale",https://www.forexfactory.com/thread/900846-simply-grid-system-no-hedge-no-martingale
SR Trading,https://www.forexfactory.com/thread/733932-sr-trading
ALERT SYSTEM on cell phone,https://www.forexfactory.com/thread/13166-alert-system-on-cell-phone
FLAT Bollinger Band System,https://www.forexfactory.com/thread/180135-flat-bollinger-band-system
One line to rule them all (OLTRTA),https://www.forexfactory.com/thread/1055681-one-line-to-rule-them-all-oltrta
10sma on Weekly Chart System,https://www.forexfactory.com/thread/288061-10sma-on-weekly-chart-system
best close method,https://www.forexfactory.com/thread/551440-best-close-method
Easy entry system: coloured candles,https://www.forexfactory.com/thread/359188-easy-entry-system-coloured-candles
lyllia's trading system,https://www.forexfactory.com/thread/160639-lyllias-trading-system
Tom demark Trendlines,https://www.forexfactory.com/thread/27552-tom-demark-trendlines
Peter Crown's DIBS method revisited,https://www.forexfactory.com/thread/466111-peter-crowns-dibs-method-revisited
Cross Over,https://www.forexfactory.com/thread/1036766-cross-over
Standard Deviation & ZigZag Points,https://www.forexfactory.com/thread/773908-standard-deviation-zigzag-points
"Best indicators for beginners, to minimize losing.",https://www.forexfactory.com/thread/1038884-best-indicators-for-beginners-to-minimize-losing
Inside Bar Trading Revisited,https://www.forexfactory.com/thread/144364-inside-bar-trading-revisited
pending order pls help,https://www.forexfactory.com/thread/68666-pending-order-pls-help
$hah 210 (Finally touch points),https://www.forexfactory.com/thread/338392-hah-210-finally-touch-points
Part 2 EURUSD Trend magic System,https://www.forexfactory.com/thread/252157-part-2-eurusd-trend-magic-system
WinningSolution System-EA,https://www.forexfactory.com/thread/595822-winningsolution-system-ea
The Hurt Locker System,https://www.forexfactory.com/thread/494334-the-hurt-locker-system
profitable simple system,https://www.forexfactory.com/thread/1055678-profitable-simple-system
FZ EA,https://www.forexfactory.com/thread/973873-fz-ea
Derek et al Easy Trading System,https://www.forexfactory.com/thread/987190-derek-et-al-easy-trading-system
Works for me: Short-term flow,https://www.forexfactory.com/thread/1045250-works-for-me-short-term-flow
Simple Envelope Recursive Stoch Ea,https://www.forexfactory.com/thread/662493-simple-envelope-recursive-stoch-ea
Cable Trend Scalper,https://www.forexfactory.com/thread/717087-cable-trend-scalper
Swap Trading System,https://www.forexfactory.com/thread/12113-swap-trading-system
Multiple Trend Signal,https://www.forexfactory.com/thread/800244-multiple-trend-signal
My EMA crossover strategy,https://www.forexfactory.com/thread/1048539-my-ema-crossover-strategy
Simple Trading - Autofibonacci,https://www.forexfactory.com/thread/1043844-simple-trading-autofibonacci
Animal Farm (Renko system),https://www.forexfactory.com/thread/464228-animal-farm-renko-system
Mabooz system,https://www.forexfactory.com/thread/1042326-mabooz-system
Autop Dynamic Grid EA - Enhanced version of Auto-Profit 3.0,https://www.forexfactory.com/thread/597960-autop-dynamic-grid-ea-enhanced-version-of
New Trend Following Trading Strategy,https://www.forexfactory.com/thread/1038869-new-trend-following-trading-strategy
Engulfing EA Strategy,https://www.forexfactory.com/thread/900953-engulfing-ea-strategy
Squeeze Trend Trade,https://www.forexfactory.com/thread/239902-squeeze-trend-trade
How Wags Trades - TAS System,https://www.forexfactory.com/thread/1006548-how-wags-trades-tas-system
Zerolag MACD,https://www.forexfactory.com/thread/295224-zerolag-macd
The Ultimate Candlestick Patterns Trading Course,https://www.forexfactory.com/thread/1048915-the-ultimate-candlestick-patterns-trading-course
I'm up to something (I think),https://www.forexfactory.com/thread/1032071-im-up-to-something-i-think
Fibonacci Trading with Price Action,https://www.forexfactory.com/thread/843299-fibonacci-trading-with-price-action
"New 8 candle patterns found, unbelievable accuracy!",https://www.forexfactory.com/thread/589242-new-8-candle-patterns-found-unbelievable-accuracy
Gbp/jpy Need Help With E.a. ( Mobsie ) Anyone,https://www.forexfactory.com/thread/23480-gbpjpy-need-help-with-ea-mobsie
System of Pending Orders,https://www.forexfactory.com/thread/847495-system-of-pending-orders
Arbitrage trading (synthetic quotes),https://www.forexfactory.com/thread/967894-arbitrage-trading-synthetic-quotes
Clear Trend Following System,https://www.forexfactory.com/thread/1045406-clear-trend-following-system
Odds In Your Favor Scalper,https://www.forexfactory.com/thread/1045311-odds-in-your-favor-scalper
Simple Daily Trend Reversal Trading System,https://www.forexfactory.com/thread/713593-simple-daily-trend-reversal-trading-system
Band H4,https://www.forexfactory.com/thread/947459-band-h4
^eagle^'s trading method,https://www.forexfactory.com/thread/405948-eagles-trading-method
Quarantine | DeMaker strategy,https://www.forexfactory.com/thread/1037237-quarantine-demaker-strategy
SuperTrend Hedge V1,https://www.forexfactory.com/thread/250790-supertrend-hedge-v1
Ondarox EA - A Simple Breakout Robot,https://www.forexfactory.com/thread/737461-ondarox-ea-a-simple-breakout-robot
SRS Premium System,https://www.forexfactory.com/thread/500756-srs-premium-system
OHLC Strategy,https://www.forexfactory.com/thread/615425-ohlc-strategy
Horizontal line trading system,https://www.forexfactory.com/thread/1015127-horizontal-line-trading-system
Soli Deo Gloria (EA),https://www.forexfactory.com/thread/1044216-soli-deo-gloria-ea
Simplicity is the ultimate form of sophistication  ( Elite ),https://www.forexfactory.com/thread/77850-simplicity-is-the-ultimate-form-of-sophistication
Three Step Paroli Outcome,https://www.forexfactory.com/thread/1035765-three-step-paroli-outcome
Profitable EA out of the box - Not a martingale,https://www.forexfactory.com/thread/1000618-profitable-ea-out-of-the-box-not
Quantum 00 Level Daily Trading,https://www.forexfactory.com/thread/843621-quantum-00-level-daily-trading
Bread and Butter Trades,https://www.forexfactory.com/thread/305246-bread-and-butter-trades
Rules based system that is profitable on GBPUSD and EURJPY,https://www.forexfactory.com/thread/1005505-rules-based-system-that-is-profitable-on-gbpusd
Simple renko system,https://www.forexfactory.com/thread/630187-simple-renko-system
Which system is the best?  Or which combinations of systems work the best?,https://www.forexfactory.com/thread/37396-which-system-is-the-best-or-which
reverse martingale (Anti Martingale) EA,https://www.forexfactory.com/thread/989377-reverse-martingale-anti-martingale-ea
Z Winner Strategy,https://www.forexfactory.com/thread/1035753-z-winner-strategy
Sicko-Scalp-Machine,https://www.forexfactory.com/thread/281532-sicko-scalp-machine
Predator FX58- HTF/MTF 123,https://www.forexfactory.com/thread/679944-predator-fx58-htfmtf-123
Waddah Attar Win EA,https://www.forexfactory.com/thread/772074-waddah-attar-win-ea
Visual Backtest,https://www.forexfactory.com/thread/779303-visual-backtest
Relative Strength Basket Trading System,https://www.forexfactory.com/thread/123284-relative-strength-basket-trading-system
Advanced TST,https://www.forexfactory.com/thread/587512-advanced-tst
1 Min News Strategy,https://www.forexfactory.com/thread/1034203-1-min-news-strategy
POP Day Trading System,https://www.forexfactory.com/thread/1029171-pop-day-trading-system
"The 10XROI System - A High ""R"" Factor Approach",https://www.forexfactory.com/thread/458165-the-10xroi-system-a-high-r-factor
"Stress Free Trading Strategy, Simple as 1-2-3",https://www.forexfactory.com/thread/919123-stress-free-trading-strategy-simple-as-1-2-3
Accurate Trading Strategy,https://www.forexfactory.com/thread/288245-accurate-trading-strategy
CCI Daily Non-Lagging System,https://www.forexfactory.com/thread/538817-cci-daily-non-lagging-system
Ichimoku Kinko Hyo,https://www.forexfactory.com/thread/50287-ichimoku-kinko-hyo
News Trading System - Possible Automation,https://www.forexfactory.com/thread/737412-news-trading-system-possible-automation
Trade based on Market Cycle Indicator,https://www.forexfactory.com/thread/602203-trade-based-on-market-cycle-indicator
Long Term Trades,https://www.forexfactory.com/thread/679201-long-term-trades
BMI - MacD Magic Monster,https://www.forexfactory.com/thread/234733-bmi-macd-magic-monster
Divergence Trader EA - made long time ago by Ron Thompson,https://www.forexfactory.com/thread/740622-divergence-trader-ea-made-long-time-ago
"Simple scalping system, all red or all green",https://www.forexfactory.com/thread/215160-simple-scalping-system-all-red-or-all-green
Price action to determine key levels,https://www.forexfactory.com/thread/802782-price-action-to-determine-key-levels
Hrly BB Williams%R strategy,https://www.forexfactory.com/thread/1028801-hrly-bb-williamsr-strategy
The Support Resistance Switch Method - Trade with one line,https://www.forexfactory.com/thread/766252-the-support-resistance-switch-method-trade-with
Forex Tipu Renko Live Indicator,https://www.forexfactory.com/thread/735436-forex-tipu-renko-live-indicator
4 Hour Entry Signal,https://www.forexfactory.com/thread/966073-4-hour-entry-signal
RSI and your ideas for a trading system,https://www.forexfactory.com/thread/1031403-rsi-and-your-ideas-for-a-trading-system
PVSRA Scalping EA,https://www.forexfactory.com/thread/656151-pvsra-scalping-ea
Stoched RSI,https://www.forexfactory.com/thread/973993-stoched-rsi
Cornflower Hourly System,https://www.forexfactory.com/thread/26205-cornflower-hourly-system
Trading made simple-with range bars.,https://www.forexfactory.com/thread/735462-trading-made-simple-with-range-bars
Impulse ADX with averaging,https://www.forexfactory.com/thread/999677-impulse-adx-with-averaging
LRSF Monitor - Assistant for TMS trading,https://www.forexfactory.com/thread/847464-lrsf-monitor-assistant-for-tms-trading
Ci/symphonie extreme similarity explained!,https://www.forexfactory.com/thread/514477-cisymphonie-extreme-similarity-explained
Breakout Trading System,https://www.forexfactory.com/thread/454347-breakout-trading-system
Swing System Live Test,https://www.forexfactory.com/thread/1027854-swing-system-live-test
Excel Based Quantitative System,https://www.forexfactory.com/thread/1025844-excel-based-quantitative-system
Simple Breakout System By Zach (EA),https://www.forexfactory.com/thread/681014-simple-breakout-system-by-zach-ea
One Hour Sniper (OHS),https://www.forexfactory.com/thread/677843-one-hour-sniper-ohs
ICWR Strategy and AutoTrader,https://www.forexfactory.com/thread/696219-icwr-strategy-and-autotrader
PA based LTG,https://www.forexfactory.com/thread/689816-pa-based-ltg
Daily Breakout with TP & SL Fibonacci Ranges,https://www.forexfactory.com/thread/979536-daily-breakout-with-tp-sl-fibonacci-ranges
1.2.3. break bacis,https://www.forexfactory.com/thread/106165-123-break-bacis
The Veteran Floor Trader Method,https://www.forexfactory.com/thread/37826-the-veteran-floor-trader-method
Non-Indicator Trade Robot (Free Give away w/ Code),https://www.forexfactory.com/thread/480917-non-indicator-trade-robot-free-give-away-w-code
Trading Price Levels,https://www.forexfactory.com/thread/415800-trading-price-levels
BB Band stop v.2,https://www.forexfactory.com/thread/323031-bb-band-stop-v2
Zero Lag PA,https://www.forexfactory.com/thread/1023882-zero-lag-pa
Sathish FxP-C4 Scalper,https://www.forexfactory.com/thread/606433-sathish-fxp-c4-scalper
Super Simple System,https://www.forexfactory.com/thread/118843-super-simple-system
Basket Robots,https://www.forexfactory.com/thread/529896-basket-robots
Playing with the currencies: Gabin System,https://www.forexfactory.com/thread/739272-playing-with-the-currencies-gabin-system
p=mv,https://www.forexfactory.com/thread/939358-pmv
Dreamliners MPAS (Mechanical Price Action Strategy) System,https://www.forexfactory.com/thread/272924-dreamliners-mpas-mechanical-price-action-strategy-system
Random lucky EA1.0,https://www.forexfactory.com/thread/1020900-random-lucky-ea10
1 Trade a Day on the Daily Charts,https://www.forexfactory.com/thread/324349-1-trade-a-day-on-the-daily-charts
Follow the trend,https://www.forexfactory.com/thread/1019773-follow-the-trend
Simple Basket Trading system,https://www.forexfactory.com/thread/314701-simple-basket-trading-system
First Pullback Strategy: Simple And Powerful,https://www.forexfactory.com/thread/743393-first-pullback-strategy-simple-and-powerful
Accelerating Profits,https://www.forexfactory.com/thread/1016801-accelerating-profits
BWILC Median Grid trading - low leverage - $1000 => ?,https://www.forexfactory.com/thread/578504-bwilc-median-grid-trading-low-leverage
The Daily Break Out Strategy,https://www.forexfactory.com/thread/670019-the-daily-break-out-strategy
Trading With Moving Averages,https://www.forexfactory.com/thread/274710-trading-with-moving-averages
HGB Creator Trading System,https://www.forexfactory.com/thread/1014592-hgb-creator-trading-system
No SL No Leverage Strategy - working so far,https://www.forexfactory.com/thread/351191-no-sl-no-leverage-strategy-working-so
My Triple Screen System (MTSS),https://www.forexfactory.com/thread/778765-my-triple-screen-system-mtss
The Ladder System,https://www.forexfactory.com/thread/512485-the-ladder-system
Yen Trader,https://www.forexfactory.com/thread/595898-yen-trader
Forex Trend Catcher EA,https://www.forexfactory.com/thread/158277-forex-trend-catcher-ea
Forex Scalping Strategy - Full Video Course,https://www.forexfactory.com/thread/992322-forex-scalping-strategy-full-video-course
The fade breakout,https://www.forexfactory.com/thread/1008135-the-fade-breakout
Keep It Simple Stupid,https://www.forexfactory.com/thread/533724-keep-it-simple-stupid
Turtle Trading Strategy Test EA,https://www.forexfactory.com/thread/986385-turtle-trading-strategy-test-ea
Open Price and Engulfing Bars,https://www.forexfactory.com/thread/899487-open-price-and-engulfing-bars
Heiken Ashi System,https://www.forexfactory.com/thread/705485-heiken-ashi-system
Pin bar trading,https://www.forexfactory.com/thread/1008755-pin-bar-trading
Trading based only on counting the candles,https://www.forexfactory.com/thread/1011869-trading-based-only-on-counting-the-candles
Simple Mathematical System,https://www.forexfactory.com/thread/968449-simple-mathematical-system
Help Me To Identify This Indicator,https://www.forexfactory.com/thread/1011763-help-me-to-identify-this-indicator
Easy Fibonacci pivot point daily for double gain TP=2,https://www.forexfactory.com/thread/811329-easy-fibonacci-pivot-point-daily-for-double-gain
Bullish/Bearish setup,https://www.forexfactory.com/thread/726450-bullishbearish-setup
"Trading System ""Simplicity""",https://www.forexfactory.com/thread/1010582-trading-system-simplicity
Very simple strategy GBP/USD,https://www.forexfactory.com/thread/993925-very-simple-strategy-gbpusd
Measuring My Trading - the Levels with Breakouts and Retracements,https://www.forexfactory.com/thread/776823-measuring-my-trading-the-levels-with-breakouts
Pivot and 200 Ema Strategy for Stress Free Trading on all TF's,https://www.forexfactory.com/thread/641385-pivot-and-200-ema-strategy-for-stress-free
BB+MACD+STOCHASTIC,https://www.forexfactory.com/thread/909437-bbmacdstochastic
Day Trading system - Simple system to make money,https://www.forexfactory.com/thread/1002782-day-trading-system-simple-system-to-make
London Rush - Breakout Trading System,https://www.forexfactory.com/thread/450789-london-rush-breakout-trading-system
ADXB - A trend following strategy EA,https://www.forexfactory.com/thread/595717-adxb-a-trend-following-strategy-ea
4 Hour System,https://www.forexfactory.com/thread/980314-4-hour-system
Renko + TMA slope + MACD Colored,https://www.forexfactory.com/thread/567420-renko-tma-slope-macd-colored
Monthly Pivots on Daily Charts,https://www.forexfactory.com/thread/449743-monthly-pivots-on-daily-charts
LRSF - TMS Expert Advisor,https://www.forexfactory.com/thread/723493-lrsf-tms-expert-advisor
Semi automatic EA (Driven Version),https://www.forexfactory.com/thread/150080-semi-automatic-ea-driven-version
The 1Eighty Strategy,https://www.forexfactory.com/thread/865785-the-1eighty-strategy
A different trading method,https://www.forexfactory.com/thread/1006358-a-different-trading-method
A Scalping Money Management System,https://www.forexfactory.com/thread/63007-a-scalping-money-management-system
4H Daily Chart Noob Friendly Trading System - No Fancy,https://www.forexfactory.com/thread/1002871-4h-daily-chart-noob-friendly-trading-system
Inspired Strategy,https://www.forexfactory.com/thread/661109-inspired-strategy
WPS system,https://www.forexfactory.com/thread/76282-wps-system
QB's Reversal Method,https://www.forexfactory.com/thread/987863-qbs-reversal-method
Cutting your losses early - Momentum based method,https://www.forexfactory.com/thread/999632-cutting-your-losses-early-momentum-based-method
New TDI Method v2,https://www.forexfactory.com/thread/551041-new-tdi-method-v2
CAlgo News trader,https://www.forexfactory.com/thread/735279-calgo-news-trader
SMA 200+SMA 55+SMA 5 is very profitable,https://www.forexfactory.com/thread/624912-sma-200sma-55sma-5-is-very-profitable
Renko Chart with auto trendline and S&R,https://www.forexfactory.com/thread/947992-renko-chart-with-auto-trendline-and-sr
Spud's Predictive MTF Stochastics,https://www.forexfactory.com/thread/119483-spuds-predictive-mtf-stochastics
Sharing my free Study EA,https://www.forexfactory.com/thread/1000819-sharing-my-free-study-ea
Tony's Two Candle trading system,https://www.forexfactory.com/thread/172963-tonys-two-candle-trading-system
Gabriella,https://www.forexfactory.com/thread/796806-gabriella
Extreme scalping using neural networks - EA/Manual,https://www.forexfactory.com/thread/240358-extreme-scalping-using-neural-networks-eamanual
Summary/Notes on PipEasy's Equity Millipede,https://www.forexfactory.com/thread/574351-summarynotes-on-pipeasys-equity-millipede
Simple Breakout System By Zach,https://www.forexfactory.com/thread/669416-simple-breakout-system-by-zach
3 Steps to Better Trading,https://www.forexfactory.com/thread/999555-3-steps-to-better-trading
AckelSystem,https://www.forexfactory.com/thread/437611-ackelsystem
Easy pullback strategy,https://www.forexfactory.com/thread/859423-easy-pullback-strategy
Forex Dynamite X',https://www.forexfactory.com/thread/810023-forex-dynamite-x
Volume Price Level Trading,https://www.forexfactory.com/thread/402865-volume-price-level-trading
Long Term Forex Trend Following System,https://www.forexfactory.com/thread/189258-long-term-forex-trend-following-system
The art of Trading MAs,https://www.forexfactory.com/thread/89714-the-art-of-trading-mas
Multiple daily breakout,https://www.forexfactory.com/thread/996594-multiple-daily-breakout
Guppy Multiple Moving AverAge，GMMA,https://www.forexfactory.com/thread/27574-guppy-multiple-moving-averageigmma
ABCD - My way,https://www.forexfactory.com/thread/297301-abcd-my-way
Laguerre Imran Setup Profit Alert (LISPA) Indicator,https://www.forexfactory.com/thread/51635-laguerre-imran-setup-profit-alert-lispa-indicator
Enhanced Triple Screen Trading System,https://www.forexfactory.com/thread/491013-enhanced-triple-screen-trading-system
Digamber Shankar PATIL's DSP Candle Strategy,https://www.forexfactory.com/thread/459503-digamber-shankar-patils-dsp-candle-strategy
Scalping at the 5m,https://www.forexfactory.com/thread/863605-scalping-at-the-5m
[LOS] London Open Strategy,https://www.forexfactory.com/thread/584167-los-london-open-strategy
Daytrading/scalping with high leverage - my proven strategy,https://www.forexfactory.com/thread/414566-daytradingscalping-with-high-leverage-my-proven-strategy
FX Dynamite,https://www.forexfactory.com/thread/581581-fx-dynamite
Historical Volatility RatioNarrow Range 4 Inside Bar,https://www.forexfactory.com/thread/165415-historical-volatility-rationarrow-range-4-inside-bar
Automated trendline trading EA + indicator,https://www.forexfactory.com/thread/321588-automated-trendline-trading-ea-indicator
Trading Crosses Using Correlation and Strength of Major Pairs,https://www.forexfactory.com/thread/641729-trading-crosses-using-correlation-and-strength-of-major
"the beauty of levels, the beauty of small accounts",https://www.forexfactory.com/thread/998099-the-beauty-of-levels-the-beauty-of-small
10 Ema and 200 Ema cross system,https://www.forexfactory.com/thread/939821-10-ema-and-200-ema-cross-system
The Luxor System,https://www.forexfactory.com/thread/627822-the-luxor-system
5M Quarantine,https://www.forexfactory.com/thread/990621-5m-quarantine
Random Trading EA with success,https://www.forexfactory.com/thread/503399-random-trading-ea-with-success
Horizon Break: A pure price action breakout strategy - With EA,https://www.forexfactory.com/thread/620817-horizon-break-a-pure-price-action-breakout-strategy
daily range Strategy,https://www.forexfactory.com/thread/9286-daily-range-strategy
Hedge Wedge Trending System,https://www.forexfactory.com/thread/26072-hedge-wedge-trending-system
Share trading system,https://www.forexfactory.com/thread/785824-share-trading-system
The Skill Check,https://www.forexfactory.com/thread/741060-the-skill-check
where is mouteki... the person,https://www.forexfactory.com/thread/8786-where-is-mouteki-the-person
Flippy method,https://www.forexfactory.com/thread/14773-flippy-method
SanG system,https://www.forexfactory.com/thread/25917-sang-system
5/13/62 EMA revised,https://www.forexfactory.com/thread/17186-51362-ema-revised
My wealth trading system & EA to share and publish,https://www.forexfactory.com/thread/66555-my-wealth-trading-system-ea-to-share
Renko Shift and MACD,https://www.forexfactory.com/thread/569998-renko-shift-and-macd
ATrainer Method,https://www.forexfactory.com/thread/8430-atrainer-method
RPI Trading,https://www.forexfactory.com/thread/980998-rpi-trading
Lazy trading,https://www.forexfactory.com/thread/509063-lazy-trading
Only SELL Scalping (80%+),https://www.forexfactory.com/thread/729357-only-sell-scalping-80
Polyjuice potion - trend following system,https://www.forexfactory.com/thread/662770-polyjuice-potion-trend-following-system
"new system - not  ""LOL""",https://www.forexfactory.com/thread/16505-new-system-not-lol
Trading the middle TZ's,https://www.forexfactory.com/thread/529396-trading-the-middle-tzs
Daily Hedge EA,https://www.forexfactory.com/thread/696283-daily-hedge-ea
abid's method,https://www.forexfactory.com/thread/8431-abids-method
Priscan System,https://www.forexfactory.com/thread/9002-priscan-system
Up on my soapbox .... mouteki method,https://www.forexfactory.com/thread/8748-up-on-my-soapbox-mouteki-method
from zero to zero way,https://www.forexfactory.com/thread/698392-from-zero-to-zero-way
Daily directional setup (5 days simple setup),https://www.forexfactory.com/thread/991895-daily-directional-setup-5-days-simple-setup
EA- 35 Period 4hr Moving Average For All Pairs,https://www.forexfactory.com/thread/734533-ea-35-period-4hr-moving-average-for-all
Price action and trend change,https://www.forexfactory.com/thread/672717-price-action-and-trend-change
Here is a great scalping method,https://www.forexfactory.com/thread/643134-here-is-a-great-scalping-method
Open trade when the price touches the moving average,https://www.forexfactory.com/thread/992222-open-trade-when-the-price-touches-the-moving
Bollinger bands 100 period entry+exit system,https://www.forexfactory.com/thread/971023-bollinger-bands-100-period-entryexit-system
Mixed Market Indicators System,https://www.forexfactory.com/thread/990838-mixed-market-indicators-system
Pivot Trading with TudorGirl Indicator on any pair on 5 min timeframe,https://www.forexfactory.com/thread/175552-pivot-trading-with-tudorgirl-indicator-on-any-pair
Simple Monthly System (see attached calculator),https://www.forexfactory.com/thread/980096-simple-monthly-system-see-attached-calculator
GBP H4 Breakout,https://www.forexfactory.com/thread/981779-gbp-h4-breakout
